Contigs id(VIRUS)	Host taxid	pmid	evidence
Gammaproteobacteria_gi_290473094_660029_714741	406818	26200428	VirSorter
Gammaproteobacteria_gi_290473094_987716_1015762	406818	26200428	VirSorter
Gammaproteobacteria_gi_300721089_1052689_1081804	406817	26200428	VirSorter
Gammaproteobacteria_gi_499068316_423619_447469	1306162	26200428	VirSorter
Gammaproteobacteria_gi_565818362_100720_106748	1214121	26200428	VirSorter
Gammaproteobacteria_gi_565818386	1214121	26200428	VirSorter
Gammaproteobacteria_gi_565818428	1214121	26200428	VirSorter
Gammaproteobacteria_gi_565818749_42970_55132	1214121	26200428	VirSorter
Gammaproteobacteria_gi_565818771	1214121	26200428	VirSorter
Gammaproteobacteria_gi_565818901	1214121	26200428	VirSorter
Gammaproteobacteria_gi_565819539_0_11204	1211847	26200428	VirSorter
Gammaproteobacteria_gi_565819789_0_38145	1211847	26200428	VirSorter
Gammaproteobacteria_gi_565819799_0_5928	1211847	26200428	VirSorter
Gammaproteobacteria_gi_57014152_1776416_1791725	160492	26200428	VirSorter
Gammaproteobacteria_gi_71276652	155919	26200428	VirSorter
Gammaproteobacteria_gi_71276698	155919	26200428	VirSorter
Gammaproteobacteria_gi_71276714	155919	26200428	VirSorter
Gammaproteobacteria_gi_417558989	945689	26200428	VirSorter
Gammaproteobacteria_gi_170729251_1167852_1184440	405440	26200428	VirSorter
Gammaproteobacteria_gi_170729251_1206887_1248417	405440	26200428	VirSorter
Gammaproteobacteria_gi_182680572_1128738_1154960	405441	26200428	VirSorter
Gammaproteobacteria_gi_182680572_1169998_1226453	405441	26200428	VirSorter
Gammaproteobacteria_gi_182680572_453845_468903	405441	26200428	VirSorter
Gammaproteobacteria_gi_386083114_1573852_1588909	788929	26200428	VirSorter
Gammaproteobacteria_gi_544952661	1343737	26200428	VirSorter
Gammaproteobacteria_gi_544952699	1343737	26200428	VirSorter
Gammaproteobacteria_gi_544952705	1343737	26200428	VirSorter
Gammaproteobacteria_gi_544952730	1343737	26200428	VirSorter
Gammaproteobacteria_gi_28197945_1118855_1143364	183190	26200428	VirSorter
Gammaproteobacteria_gi_28197945_1159609_1216913	183190	26200428	VirSorter
Gammaproteobacteria_gi_28197945_453992_469050	183190	26200428	VirSorter
Gammaproteobacteria_gi_238760571	527002	26200428	VirSorter
Gammaproteobacteria_gi_238785226_4842_38794	349968	26200428	VirSorter
Gammaproteobacteria_gi_238785961	349968	26200428	VirSorter
Gammaproteobacteria_gi_554499379_103660_127175	1262466	26200428	VirSorter
Gammaproteobacteria_gi_554499194_3442114_3473179	1262465	26200428	VirSorter
Gammaproteobacteria_gi_433551628_29712_53227	1243181	26200428	VirSorter
Gammaproteobacteria_gi_483771549	947557	26200428	VirSorter
Gammaproteobacteria_gi_483772185_0_34766	947557	26200428	VirSorter
Gammaproteobacteria_gi_483772541	947557	26200428	VirSorter
Gammaproteobacteria_gi_123440403_1849767_1887256	393305	26200428	VirSorter
Gammaproteobacteria_gi_420258763_2349_25767	1194086	26200428	VirSorter
Gammaproteobacteria_gi_420259586	1194086	26200428	VirSorter
Gammaproteobacteria_gi_420260220_0_42431	1194086	26200428	VirSorter
Gammaproteobacteria_gi_332159624_1584617_1621273	994476	26200428	VirSorter
Gammaproteobacteria_gi_332159624_2078753_2108526	994476	26200428	VirSorter
Gammaproteobacteria_gi_332159624_2476595_2494296	994476	26200428	VirSorter
Gammaproteobacteria_gi_418242445_17149_48075	1071969	26200428	VirSorter
Gammaproteobacteria_gi_418242906_0_10954	1071969	26200428	VirSorter
Gammaproteobacteria_gi_386307442_2917245_2940754	930944	26200428	VirSorter
Gammaproteobacteria_gi_511012061_21297_33562	1329365	26200428	VirSorter
Gammaproteobacteria_gi_511012307_21261_33530	1329366	26200428	VirSorter
Gammaproteobacteria_gi_510998707_21127_33392	1329363	26200428	VirSorter
Gammaproteobacteria_gi_510999106_0_8288	1329364	26200428	VirSorter
Gammaproteobacteria_gi_511009758_122_11106	1329364	26200428	VirSorter
Gammaproteobacteria_gi_238790536	349966	26200428	VirSorter
Gammaproteobacteria_gi_238790690	349966	26200428	VirSorter
Gammaproteobacteria_gi_238764983_15718_40473	527012	26200428	VirSorter
Gammaproteobacteria_gi_238765382	527012	26200428	VirSorter
Gammaproteobacteria_gi_238765407	527012	26200428	VirSorter
Gammaproteobacteria_gi_31795183_62_65945	632	26200428	VirSorter
Gammaproteobacteria_gi_52788052_56_81945	632	26200428	VirSorter
Gammaproteobacteria_gi_552743884	1330535	26200428	VirSorter
Gammaproteobacteria_gi_552743933	1330535	26200428	VirSorter
Gammaproteobacteria_gi_482802627	755862	26200428	VirSorter
Gammaproteobacteria_gi_482803187	755862	26200428	VirSorter
Gammaproteobacteria_gi_482815871_57_27210	755862	26200428	VirSorter
Gammaproteobacteria_gi_551614669	1330537	26200428	VirSorter
Gammaproteobacteria_gi_551614692	1330537	26200428	VirSorter
Gammaproteobacteria_gi_484331101	1194970	26200428	VirSorter
Gammaproteobacteria_gi_484331467	1194970	26200428	VirSorter
Gammaproteobacteria_gi_484331677	1194970	26200428	VirSorter
Gammaproteobacteria_gi_484331888	1194970	26200428	VirSorter
Gammaproteobacteria_gi_482816921	755863	26200428	VirSorter
Gammaproteobacteria_gi_482817117	755863	26200428	VirSorter
Gammaproteobacteria_gi_482817596	755863	26200428	VirSorter
Gammaproteobacteria_gi_482818819	755864	26200428	VirSorter
Gammaproteobacteria_gi_482819335	755864	26200428	VirSorter
Gammaproteobacteria_gi_482825750_5806_32959	755867	26200428	VirSorter
Gammaproteobacteria_gi_482826162	755867	26200428	VirSorter
Gammaproteobacteria_gi_482826182	755867	26200428	VirSorter
Gammaproteobacteria_gi_482833097	755875	26200428	VirSorter
Gammaproteobacteria_gi_482833163	755875	26200428	VirSorter
Gammaproteobacteria_gi_482844453	755877	26200428	VirSorter
Gammaproteobacteria_gi_482844505	755877	26200428	VirSorter
Gammaproteobacteria_gi_482844666	755877	26200428	VirSorter
Gammaproteobacteria_gi_482851909	755889	26200428	VirSorter
Gammaproteobacteria_gi_482851993_57_27210	755889	26200428	VirSorter
Gammaproteobacteria_gi_482851999	755889	26200428	VirSorter
Gammaproteobacteria_gi_482856375	755868	26200428	VirSorter
Gammaproteobacteria_gi_482856998	755888	26200428	VirSorter
Gammaproteobacteria_gi_482857061	755888	26200428	VirSorter
Gammaproteobacteria_gi_482857294	755888	26200428	VirSorter
Gammaproteobacteria_gi_551605010	755896	26200428	VirSorter
Gammaproteobacteria_gi_551605030	755896	26200428	VirSorter
Gammaproteobacteria_gi_482859274	755893	26200428	VirSorter
Gammaproteobacteria_gi_482859341	755893	26200428	VirSorter
Gammaproteobacteria_gi_482859488	755893	26200428	VirSorter
Gammaproteobacteria_gi_482859634	755893	26200428	VirSorter
Gammaproteobacteria_gi_384141139	1035377	26200428	VirSorter
Gammaproteobacteria_gi_482862645	755924	26200428	VirSorter
Gammaproteobacteria_gi_482862761	755924	26200428	VirSorter
Gammaproteobacteria_gi_162417821	349746	26200428	VirSorter
Gammaproteobacteria_gi_108793532_64_68281	360102	26200428	VirSorter
Gammaproteobacteria_gi_134133676	404215	26200428	VirSorter
Gammaproteobacteria_gi_134133678	404215	26200428	VirSorter
Gammaproteobacteria_gi_134133752	360099	26200428	VirSorter
Gammaproteobacteria_gi_134133756	360099	26200428	VirSorter
Gammaproteobacteria_gi_484090396	360099	26200428	VirSorter
Gammaproteobacteria_gi_484091935	360099	26200428	VirSorter
Gammaproteobacteria_gi_484093453	360099	26200428	VirSorter
Gammaproteobacteria_gi_484093472	360099	26200428	VirSorter
Gammaproteobacteria_gi_134133424	404218	26200428	VirSorter
Gammaproteobacteria_gi_134133610_16407_41116	404216	26200428	VirSorter
Gammaproteobacteria_gi_134133618	404216	26200428	VirSorter
Gammaproteobacteria_gi_384416964	547048	26200428	VirSorter
Gammaproteobacteria_gi_149113603	404214	26200428	VirSorter
Gammaproteobacteria_gi_149113604	404214	26200428	VirSorter
Gammaproteobacteria_gi_229900267	547047	26200428	VirSorter
Gammaproteobacteria_gi_165939406	373665	26200428	VirSorter
Gammaproteobacteria_gi_134133519	404217	26200428	VirSorter
Gammaproteobacteria_gi_229897708	547046	26200428	VirSorter
Gammaproteobacteria_gi_482874425	755883	26200428	VirSorter
Gammaproteobacteria_gi_482875039	755883	26200428	VirSorter
Gammaproteobacteria_gi_482875091	755883	26200428	VirSorter
Gammaproteobacteria_gi_482875266	755883	26200428	VirSorter
Gammaproteobacteria_gi_482875579	755891	26200428	VirSorter
Gammaproteobacteria_gi_482875606	755891	26200428	VirSorter
Gammaproteobacteria_gi_482876419	755891	26200428	VirSorter
Gammaproteobacteria_gi_149192721_0_77652	412420	26200428	VirSorter
Gammaproteobacteria_gi_483382567	755913	26200428	VirSorter
Gammaproteobacteria_gi_483386424	755913	26200428	VirSorter
Gammaproteobacteria_gi_483399511	755913	26200428	VirSorter
Gammaproteobacteria_gi_483401142	755913	26200428	VirSorter
Gammaproteobacteria_gi_483409929	755913	26200428	VirSorter
Gammaproteobacteria_gi_483886443	755922	26200428	VirSorter
Gammaproteobacteria_gi_483909195	755922	26200428	VirSorter
Gammaproteobacteria_gi_483969493	755929	26200428	VirSorter
Gammaproteobacteria_gi_483969849	755929	26200428	VirSorter
Gammaproteobacteria_gi_483971012	755929	26200428	VirSorter
Gammaproteobacteria_gi_483971870	755929	26200428	VirSorter
Gammaproteobacteria_gi_483978219	755932	26200428	VirSorter
Gammaproteobacteria_gi_483978682	755932	26200428	VirSorter
Gammaproteobacteria_gi_483978863	755932	26200428	VirSorter
Gammaproteobacteria_gi_483979249	755932	26200428	VirSorter
Gammaproteobacteria_gi_483997878	755938	26200428	VirSorter
Gammaproteobacteria_gi_484014910	755943	26200428	VirSorter
Gammaproteobacteria_gi_484016469	755943	26200428	VirSorter
Gammaproteobacteria_gi_484017241	755943	26200428	VirSorter
Gammaproteobacteria_gi_484017359	755943	26200428	VirSorter
Gammaproteobacteria_gi_484023370	755945	26200428	VirSorter
Gammaproteobacteria_gi_484024261	755945	26200428	VirSorter
Gammaproteobacteria_gi_484025176	755945	26200428	VirSorter
Gammaproteobacteria_gi_484032064	755948	26200428	VirSorter
Gammaproteobacteria_gi_484033710	755948	26200428	VirSorter
Gammaproteobacteria_gi_484034540	755948	26200428	VirSorter
Gammaproteobacteria_gi_485034712	755950	26200428	VirSorter
Gammaproteobacteria_gi_16082781_62_72868	214092	26200428	VirSorter
Gammaproteobacteria_gi_384124222_62_65878	637382	26200428	VirSorter
Gammaproteobacteria_gi_384124388_62_67737	637385	26200428	VirSorter
Gammaproteobacteria_gi_484081337	755887	26200428	VirSorter
Gammaproteobacteria_gi_484081789	755887	26200428	VirSorter
Gammaproteobacteria_gi_116177070	375450	26200428	VirSorter
Gammaproteobacteria_gi_116177077	375450	26200428	VirSorter
Gammaproteobacteria_gi_116177078_7188_17197	375450	26200428	VirSorter
Gammaproteobacteria_gi_116177124_3925_19378	375450	26200428	VirSorter
Gammaproteobacteria_gi_484115496	755873	26200428	VirSorter
Gammaproteobacteria_gi_484116269	755873	26200428	VirSorter
Gammaproteobacteria_gi_484116538_57_27210	755873	26200428	VirSorter
Gammaproteobacteria_gi_484116553	755873	26200428	VirSorter
Gammaproteobacteria_gi_484117090	755872	26200428	VirSorter
Gammaproteobacteria_gi_484118100_57_27210	755872	26200428	VirSorter
Gammaproteobacteria_gi_484119068	755872	26200428	VirSorter
Gammaproteobacteria_gi_484119107	755872	26200428	VirSorter
Gammaproteobacteria_gi_484119766_314_18098	755957	26200428	VirSorter
Gammaproteobacteria_gi_484121223	755957	26200428	VirSorter
Gammaproteobacteria_gi_484121911	755957	26200428	VirSorter
Gammaproteobacteria_gi_484122430	755957	26200428	VirSorter
Gammaproteobacteria_gi_484128998	755879	26200428	VirSorter
Gammaproteobacteria_gi_484131016	755879	26200428	VirSorter
Gammaproteobacteria_gi_484131041	755879	26200428	VirSorter
Gammaproteobacteria_gi_484171492	755928	26200428	VirSorter
Gammaproteobacteria_gi_484171806	755928	26200428	VirSorter
Gammaproteobacteria_gi_484173558	755928	26200428	VirSorter
Gammaproteobacteria_gi_484173622	755928	26200428	VirSorter
Gammaproteobacteria_gi_270490934	687916	26200428	VirSorter
Gammaproteobacteria_gi_31795333	187410	26200428	VirSorter
Gammaproteobacteria_gi_484183927_5783_32926	755959	26200428	VirSorter
Gammaproteobacteria_gi_484184954	755959	26200428	VirSorter
Gammaproteobacteria_gi_484185142	755959	26200428	VirSorter
Gammaproteobacteria_gi_484185879	755959	26200428	VirSorter
Gammaproteobacteria_gi_108793732_62_65941	377628	26200428	VirSorter
Gammaproteobacteria_gi_229896925	545431	26200428	VirSorter
Gammaproteobacteria_gi_420544037	992127	26200428	VirSorter
Gammaproteobacteria_gi_420546985	992127	26200428	VirSorter
Gammaproteobacteria_gi_420547001	992127	26200428	VirSorter
Gammaproteobacteria_gi_420549569	992128	26200428	VirSorter
Gammaproteobacteria_gi_420552313	992128	26200428	VirSorter
Gammaproteobacteria_gi_420552326	992128	26200428	VirSorter
Gammaproteobacteria_gi_420554834	992129	26200428	VirSorter
Gammaproteobacteria_gi_420557828	992129	26200428	VirSorter
Gammaproteobacteria_gi_420560539	992130	26200428	VirSorter
Gammaproteobacteria_gi_420563350	992130	26200428	VirSorter
Gammaproteobacteria_gi_420563366	992130	26200428	VirSorter
Gammaproteobacteria_gi_420568373	992131	26200428	VirSorter
Gammaproteobacteria_gi_420568389	992131	26200428	VirSorter
Gammaproteobacteria_gi_420570807	992131	26200428	VirSorter
Gammaproteobacteria_gi_420571148	992132	26200428	VirSorter
Gammaproteobacteria_gi_420574037	992132	26200428	VirSorter
Gammaproteobacteria_gi_420574053	992132	26200428	VirSorter
Gammaproteobacteria_gi_420576692	992133	26200428	VirSorter
Gammaproteobacteria_gi_420579349	992133	26200428	VirSorter
Gammaproteobacteria_gi_420579365	992133	26200428	VirSorter
Gammaproteobacteria_gi_420581849	992134	26200428	VirSorter
Gammaproteobacteria_gi_420581952	992134	26200428	VirSorter
Gammaproteobacteria_gi_420584683	992134	26200428	VirSorter
Gammaproteobacteria_gi_420584699	992134	26200428	VirSorter
Gammaproteobacteria_gi_420589814	992135	26200428	VirSorter
Gammaproteobacteria_gi_420589830	992135	26200428	VirSorter
Gammaproteobacteria_gi_420592232	992135	26200428	VirSorter
Gammaproteobacteria_gi_420594126	992136	26200428	VirSorter
Gammaproteobacteria_gi_420595202	992136	26200428	VirSorter
Gammaproteobacteria_gi_420595218	992136	26200428	VirSorter
Gammaproteobacteria_gi_420597716	992136	26200428	VirSorter
Gammaproteobacteria_gi_420836356	992181	26200428	VirSorter
Gammaproteobacteria_gi_420837383	992181	26200428	VirSorter
Gammaproteobacteria_gi_420837399	992181	26200428	VirSorter
Gammaproteobacteria_gi_420839727	992181	26200428	VirSorter
Gammaproteobacteria_gi_420842556	992182	26200428	VirSorter
Gammaproteobacteria_gi_420842572	992182	26200428	VirSorter
Gammaproteobacteria_gi_420845101	992182	26200428	VirSorter
Gammaproteobacteria_gi_420845413	992183	26200428	VirSorter
Gammaproteobacteria_gi_420847122	992183	26200428	VirSorter
Gammaproteobacteria_gi_420848197	992183	26200428	VirSorter
Gammaproteobacteria_gi_420848213	992183	26200428	VirSorter
Gammaproteobacteria_gi_420850612	992184	26200428	VirSorter
Gammaproteobacteria_gi_420853717	992184	26200428	VirSorter
Gammaproteobacteria_gi_420853734	992184	26200428	VirSorter
Gammaproteobacteria_gi_420597981	992137	26200428	VirSorter
Gammaproteobacteria_gi_420600839	992137	26200428	VirSorter
Gammaproteobacteria_gi_420600855	992137	26200428	VirSorter
Gammaproteobacteria_gi_420859068	992185	26200428	VirSorter
Gammaproteobacteria_gi_420859084	992185	26200428	VirSorter
Gammaproteobacteria_gi_420861423	992185	26200428	VirSorter
Gammaproteobacteria_gi_420861646	992185	26200428	VirSorter
Gammaproteobacteria_gi_420603452	992138	26200428	VirSorter
Gammaproteobacteria_gi_420603461	992138	26200428	VirSorter
Gammaproteobacteria_gi_420606313	992138	26200428	VirSorter
Gammaproteobacteria_gi_420611675	992139	26200428	VirSorter
Gammaproteobacteria_gi_420611691	992139	26200428	VirSorter
Gammaproteobacteria_gi_420614108	992140	26200428	VirSorter
Gammaproteobacteria_gi_420614253	992140	26200428	VirSorter
Gammaproteobacteria_gi_420617043	992140	26200428	VirSorter
Gammaproteobacteria_gi_420617059	992140	26200428	VirSorter
Gammaproteobacteria_gi_420619509	992141	26200428	VirSorter
Gammaproteobacteria_gi_420621326	992141	26200428	VirSorter
Gammaproteobacteria_gi_420622364	992141	26200428	VirSorter
Gammaproteobacteria_gi_420622380	992141	26200428	VirSorter
Gammaproteobacteria_gi_420627456	992142	26200428	VirSorter
Gammaproteobacteria_gi_420627472	992142	26200428	VirSorter
Gammaproteobacteria_gi_420629745	992142	26200428	VirSorter
Gammaproteobacteria_gi_420630029	992143	26200428	VirSorter
Gammaproteobacteria_gi_420632553	992143	26200428	VirSorter
Gammaproteobacteria_gi_420632569	992143	26200428	VirSorter
Gammaproteobacteria_gi_420632727_23139_31581	992143	26200428	VirSorter
Gammaproteobacteria_gi_420637766	992144	26200428	VirSorter
Gammaproteobacteria_gi_420637782	992144	26200428	VirSorter
Gammaproteobacteria_gi_420640338	992144	26200428	VirSorter
Gammaproteobacteria_gi_420640678	992145	26200428	VirSorter
Gammaproteobacteria_gi_420640765	992145	26200428	VirSorter
Gammaproteobacteria_gi_420643296	992145	26200428	VirSorter
Gammaproteobacteria_gi_420643312	992145	26200428	VirSorter
Gammaproteobacteria_gi_420645641	992146	26200428	VirSorter
Gammaproteobacteria_gi_420648514	992146	26200428	VirSorter
Gammaproteobacteria_gi_420651305	992147	26200428	VirSorter
Gammaproteobacteria_gi_420654157	992147	26200428	VirSorter
Gammaproteobacteria_gi_420654173	992147	26200428	VirSorter
Gammaproteobacteria_gi_420659638	992148	26200428	VirSorter
Gammaproteobacteria_gi_420659654	992148	26200428	VirSorter
Gammaproteobacteria_gi_420662238	992149	26200428	VirSorter
Gammaproteobacteria_gi_420664959	992149	26200428	VirSorter
Gammaproteobacteria_gi_420664975	992149	26200428	VirSorter
Gammaproteobacteria_gi_420669857	992150	26200428	VirSorter
Gammaproteobacteria_gi_420669873	992150	26200428	VirSorter
Gammaproteobacteria_gi_420675204	992151	26200428	VirSorter
Gammaproteobacteria_gi_420675220	992151	26200428	VirSorter
Gammaproteobacteria_gi_420677566	992151	26200428	VirSorter
Gammaproteobacteria_gi_420677586	992151	26200428	VirSorter
Gammaproteobacteria_gi_420678004	992152	26200428	VirSorter
Gammaproteobacteria_gi_420679726	992152	26200428	VirSorter
Gammaproteobacteria_gi_420680795	992152	26200428	VirSorter
Gammaproteobacteria_gi_420680811	992152	26200428	VirSorter
Gammaproteobacteria_gi_420683239	992153	26200428	VirSorter
Gammaproteobacteria_gi_420683355	992153	26200428	VirSorter
Gammaproteobacteria_gi_420684979	992153	26200428	VirSorter
Gammaproteobacteria_gi_420686079	992153	26200428	VirSorter
Gammaproteobacteria_gi_420686095	992153	26200428	VirSorter
Gammaproteobacteria_gi_420691267	992154	26200428	VirSorter
Gammaproteobacteria_gi_420691283	992154	26200428	VirSorter
Gammaproteobacteria_gi_420693876	992154	26200428	VirSorter
Gammaproteobacteria_gi_420694208	992155	26200428	VirSorter
Gammaproteobacteria_gi_420697068	992155	26200428	VirSorter
Gammaproteobacteria_gi_420697084	992155	26200428	VirSorter
Gammaproteobacteria_gi_420702642	992156	26200428	VirSorter
Gammaproteobacteria_gi_420705628	992156	26200428	VirSorter
Gammaproteobacteria_gi_420707338	992157	26200428	VirSorter
Gammaproteobacteria_gi_420708335	992157	26200428	VirSorter
Gammaproteobacteria_gi_420708351	992157	26200428	VirSorter
Gammaproteobacteria_gi_420710971	992157	26200428	VirSorter
Gammaproteobacteria_gi_420713737	992158	26200428	VirSorter
Gammaproteobacteria_gi_420713753	992158	26200428	VirSorter
Gammaproteobacteria_gi_420716437	992159	26200428	VirSorter
Gammaproteobacteria_gi_420718052	992159	26200428	VirSorter
Gammaproteobacteria_gi_420719200	992159	26200428	VirSorter
Gammaproteobacteria_gi_420719410	992159	26200428	VirSorter
